order_id,customer_id,order_amount,order_date
2679,204,7.88,2026-01-16
2680,137,59.78,2026-06-06
2681,33,200.3,2026-07-11
2682,491,84.35,2025-10-13
2683,122,480.05,2025-09-21
2684,131,213.44,2026-08-15
2685,410,165.82,2026-08-07
2686,399,253.42,2026-07-16
2687,22,70.05,2026-06-29
2688,14,67.43,2025-09-07
2689,351,384.86,2026-05-13
2690,9,217.68,2025-10-12
2691,498,219.99,2026-02-13
2692,157,45.89,2025-09-10
2693,288,365.98,2025-11-17
2694,254,384.53,2026-03-17
2695,486,334.83,2025-11-15
2696,515,354.7,2026-03-12
2697,153,307.49,2025-12-05
2698,40,118.55,2026-02-25
2699,150,140.56,2026-05-27
2700,94,216.02,2025-10-23
2701,314,432.85,2026-05-15
2702,228,351.58,2025-09-08
2703,438,171.41,2026-04-03
2704,276,323.72,2026-05-02
2705,429,184.97,2025-09-17
2706,187,127.25,2025-11-03
2707,330,25.24,2025-12-14
2708,104,109.93,2026-06-17
2709,504,218.3,2026-04-16
2710,100,184.97,2025-09-21
2711,134,336.13,2026-04-29
2712,371,168.95,2025-09-05
2713,381,372.75,2026-01-22
2714,394,122.93,2025-12-10
2715,124,48.18,2026-07-10
2716,196,25.31,2026-05-01
2717,102,100.5,2026-07-15
2718,352,42.07,2025-09-08
2719,207,154.23,2026-07-16
2720,131,269.11,2026-04-27
2721,259,99.89,2025-11-25
2722,356,446.34,2026-01-19
2723,121,447.98,2026-08-25
2724,430,455.87,2025-10-08
2725,23,264.26,2025-12-26
2726,133,87.63,2026-07-16
2727,63,148.38,2026-03-15
2728,408,398.22,2025-11-09
2729,77,250.04,2026-03-04
2730,394,86.93,2026-02-16
2731,279,283.44,2026-08-07
2732,224,-107.43,2025-09-09
2733,467,-298.1,2025-12-01
2734,266,254.39,2026-03-14
2735,275,155.19,2026-01-02
2736,47,278.31,2026-01-23
2737,152,269.12,2025-10-29
2738,137,471.31,2026-01-06
2739,255,138.87,2026-01-08
2740,119,494.82,2026-04-18
2741,378,5.69,2025-11-27
2742,271,165.66,2026-08-26
2743,302,362.43,2026-03-04
2744,11,165.69,2026-06-26
2745,287,412.85,2026-04-19
2746,109,92.48,2026-07-20
2747,264,362.69,2026-07-24
2748,212,435.66,2026-06-27
2749,276,409.34,2025-09-12
2750,405,105.94,2026-03-24
2751,445,82.04,2025-12-13
2752,96,187.48,2025-10-27
2753,181,250.5,2026-07-27
2754,185,98.49,2026-04-30
2755,167,325.54,2025-10-04
2756,193,443.2,2026-01-19
2757,252,39.38,2026-08-19
2758,413,230.24,2026-04-14
2759,13,54.62,2026-04-18
2760,22,303.63,2025-11-24
2761,45,-59.47,2025-11-28
2762,275,70.43,2025-10-27
2763,14,75.6,2026-08-23
2764,109,-397.24,2026-07-31
2765,88,273.47,2025-12-31
2766,455,105.15,2026-03-19
2767,491,408.66,2025-11-16
2768,274,81.48,2025-10-22
2769,46,315.61,2026-03-19
2770,426,55.89,2026-06-21
2771,25,75.21,2026-07-14
2772,362,117.2,2025-12-24
2773,394,329.41,2026-05-18
2774,116,344.95,2026-03-12
2775,230,248.45,2025-10-21
2776,366,55.36,2026-09-01
2777,370,42.76,2026-08-25
2778,45,462.04,2025-10-25
2779,343,304.23,2026-08-09
2780,154,301.81,2026-08-03
2781,294,447.09,2025-12-27
2782,512,177.45,2026-03-24
2783,79,332.56,2026-08-15
2784,153,395.48,2025-10-15
2785,152,390.0,2025-12-27
2786,490,198.35,2026-07-20
2787,438,408.25,2026-05-26
2788,93,479.99,2026-06-09
2789,395,164.91,2026-07-21
2790,493,179.54,2026-01-31
2791,342,348.24,2026-01-30
2792,252,73.42,2026-02-11
2793,505,194.68,2026-08-09
2794,394,268.57,2026-07-26
2795,225,46.39,2026-08-09
2796,3,353.03,2025-12-11
2797,372,105.62,2026-06-14
2798,113,281.4,2025-10-11
2799,143,34.49,2025-11-08
2800,432,150.88,2026-06-08
2801,58,125.04,2026-04-13
2802,147,374.76,2025-12-08
2803,435,191.84,2026-03-28
2804,76,188.98,2025-11-25
2805,162,241.03,2025-11-25
2806,81,19.94,2026-05-11
2807,427,-126.3,2026-01-11
2808,144,79.11,2026-05-11
2809,307,375.31,2026-02-23
2810,455,237.74,2026-03-04
2811,294,391.79,2026-04-11
2812,33,60.08,2026-05-20
2813,165,304.07,2026-01-16
2814,466,10.38,2026-07-10
2815,514,279.31,2026-02-28
2816,161,156.49,2025-10-22
2817,387,139.55,2025-11-11
2818,217,489.07,2025-09-13
2819,402,203.2,2026-06-08
2820,80,95.93,2025-09-07
2821,321,409.2,2025-12-09
2822,390,328.09,2026-01-31
2823,435,86.59,2026-05-31
2824,80,101.39,2026-08-29
2825,344,184.54,2026-06-06
2826,110,18.88,2025-09-26
2827,317,37.33,2026-08-07
2828,34,97.93,2026-08-28
2829,46,123.97,2026-07-16
2830,47,284.05,2026-02-28
2831,317,28.78,2025-12-29
2832,290,9.2,2026-02-16
2833,323,479.58,2025-12-01
2834,133,377.16,2026-01-28
2835,418,352.82,2025-09-17
2836,515,448.77,2026-05-29
2837,392,404.71,2026-01-19
2838,39,241.09,2025-12-25
2839,475,148.61,2026-04-13
2840,238,43.98,2026-05-31
2841,145,442.78,2026-04-07
2842,514,385.57,2026-03-13
2843,350,260.57,2026-07-19
2844,298,226.5,2026-06-17
2845,442,183.36,2026-03-11
2846,397,24.81,2026-02-14
2847,77,123.36,2026-07-01
2848,510,479.22,2025-09-17
2849,317,-53.22,2026-09-01
2850,90,275.83,2026-03-10
2851,174,251.96,2026-01-24
2852,287,467.36,2026-05-29
2853,73,290.37,2026-03-25
2854,265,93.7,2026-03-09
2855,453,493.14,2026-04-20
2856,127,326.89,2025-09-20
2857,373,485.98,2025-12-17
2858,133,430.21,2026-01-25
2859,322,223.21,2025-12-22
2860,519,189.97,2026-07-01
2861,44,227.8,2026-02-17
2862,251,312.2,2026-02-03
2863,159,351.37,2026-04-14
2864,163,427.26,2025-09-21
2865,229,287.22,2026-03-10
2866,96,197.17,2025-10-24
2867,477,177.72,2026-07-02
2868,111,59.01,2026-02-14
2869,444,459.14,2026-05-24
2870,325,103.74,2025-10-13
2871,218,174.5,2026-06-14
2872,286,352.63,2026-08-11
2873,482,230.02,2026-05-14
2874,33,77.03,2025-10-21
2875,64,493.97,2026-01-31
2876,441,468.55,2026-02-14
2877,217,489.39,2025-11-06
2878,434,434.67,2026-04-06
2879,86,138.57,2026-05-20
2880,84,75.16,2025-11-14
2881,430,152.68,2026-02-15
2882,266,264.77,2025-12-02
2883,439,96.12,2026-05-13
2884,169,174.3,2026-07-31
2885,494,103.31,2026-06-20
2886,165,240.37,2026-05-22
2887,399,482.97,2025-10-17
2888,204,412.39,2025-10-13
2889,149,43.52,2026-02-13
2890,325,165.25,2026-01-12
2891,152,12.02,2026-03-12
2892,417,252.23,2026-01-20
2893,462,135.09,2026-06-18
2894,461,471.95,2026-03-08
2895,38,321.26,2026-08-15
2896,431,113.22,2026-01-18
2897,387,349.74,2026-01-19
2898,196,111.99,2026-06-10
2899,15,486.01,2026-08-01
2900,310,188.28,2026-03-27
2901,128,448.84,2026-05-01
2902,467,351.16,2025-10-26
2903,437,209.96,2026-07-16
2904,117,263.97,2025-11-06
2905,383,463.54,2026-05-20
2906,447,92.56,2026-02-02
2907,448,193.87,2025-12-24
2908,102,318.88,2026-06-10
2909,107,497.7,2026-02-12
2910,422,-49.37,2026-04-19
2911,103,56.32,2025-10-15
2912,34,318.59,2025-10-20
2913,217,335.52,2025-11-15
2914,391,115.33,2026-04-17
2915,128,61.68,2025-12-03
2916,476,178.55,2026-02-16
2917,406,209.4,2026-07-12
2918,230,8.76,2026-03-19
2919,271,256.24,2025-09-04
2920,425,157.16,2026-07-22
2921,425,-338.28,2025-11-28
2922,384,21.17,2026-04-05
2923,326,421.18,2026-02-23
2924,441,170.87,2026-01-30
2925,198,124.71,2025-10-01
2926,53,310.05,2026-04-09
2927,132,401.66,2025-11-30
2928,178,470.0,2026-03-21
2929,163,204.54,2026-04-16
2930,130,221.51,2026-03-25
2931,402,254.61,2026-07-01
2932,267,422.3,2025-09-19
2933,331,419.48,2025-10-26
2934,448,105.86,2026-04-29
2935,157,10.71,2025-09-15
2936,81,18.77,2026-07-11
2937,134,288.04,2026-05-04
2938,367,491.79,2026-07-05
2939,228,97.34,2025-12-20
2940,252,151.98,2026-08-04
2941,388,364.52,2025-09-19
2942,282,386.34,2026-02-01
2943,24,46.07,2025-11-06
2944,106,321.0,2026-05-05
2945,126,59.91,2026-04-13
2946,185,58.0,2026-05-13
2947,371,50.92,2026-04-07
2948,104,456.8,2026-06-17
2949,76,248.06,2025-11-05
2950,216,245.83,2026-02-15
2951,322,345.23,2026-04-01
2952,165,318.61,2026-08-08
2953,183,-94.0,2025-10-06
2954,33,331.53,2025-12-20
2955,356,63.02,2026-01-14
2956,6,244.54,2026-01-18
2957,125,83.4,2025-09-26
2958,24,100.46,2026-02-05
2959,222,261.41,2026-03-22
2960,223,434.1,2025-12-18
2961,86,19.6,2025-10-21
2962,275,365.23,2026-05-14
2963,95,140.46,2025-12-11
2964,302,177.53,2026-03-13
2965,447,236.19,2026-03-13
2966,198,258.76,2026-05-14
2967,288,128.8,2026-04-14
2968,320,481.13,2025-10-12
2969,500,87.0,2026-05-27
2970,279,219.57,2026-04-20
2971,393,408.87,2026-08-29
2972,383,217.51,2026-02-26
2973,461,449.46,2026-05-12
2974,260,87.79,2026-08-09
2975,361,295.5,2026-08-28
2976,331,202.16,2025-12-16
2977,252,217.55,2026-04-12
2978,381,40.96,2025-12-26
2979,10,76.79,2026-03-13
2980,337,-162.7,2026-09-01
2981,330,110.82,2026-01-09
2982,395,449.88,2025-10-19
2983,223,145.39,2026-03-26
2984,77,55.95,2026-03-11
2985,446,289.1,2026-04-21
2986,202,162.3,2026-03-01
2987,48,29.58,2025-11-06
2988,128,495.18,2026-04-13
2989,393,229.13,2026-05-19
2990,19,122.03,2026-08-26
2991,5,323.61,2025-09-02
2992,413,456.26,2025-09-10
2993,41,23.32,2026-04-18
2994,482,-172.01,2025-10-15
2995,309,52.08,2026-07-09
2996,410,140.96,2026-06-21
2997,506,44.48,2026-09-02
2998,466,308.1,2026-01-31
2999,125,249.2,2026-01-02
3000,106,422.32,2026-03-26
3001,11,19.5,2026-04-23
3002,447,73.67,2025-09-06
3003,378,117.04,2025-11-14
3004,6,408.99,2025-12-14
3005,266,467.38,2026-06-18
3006,50,442.24,2025-12-23
3007,338,473.84,2026-03-06
3008,389,345.52,2025-12-29
3009,142,138.61,2025-09-04
3010,327,293.81,2026-05-11
3011,424,431.64,2026-01-04
3012,247,320.27,2026-05-25
3013,288,291.05,2026-04-15
3014,232,164.35,2025-09-12
3015,85,50.44,2025-11-05
3016,249,179.74,2025-12-31
3017,211,331.44,2026-01-03
3018,507,349.01,2026-05-06
3019,222,-34.83,2026-08-03
3020,500,236.73,2026-06-20
3021,321,56.74,2026-04-26
3022,465,381.44,2026-02-25
3023,109,329.37,2026-04-19
3024,373,457.49,2026-07-25
3025,208,195.86,2026-03-17
3026,285,391.11,2026-01-02
3027,105,214.43,2026-06-15
3028,113,77.91,2026-01-31
3029,192,124.08,2026-05-31
3030,464,137.04,2026-07-04
3031,87,179.22,2025-12-20
3032,407,180.44,2026-05-25
3033,55,253.58,2025-12-26
3034,51,223.46,2026-03-17
3035,433,326.07,2025-11-17
3036,181,101.0,2026-05-10
3037,506,299.05,2026-06-21
3038,52,261.72,2026-07-24
3039,225,324.94,2026-01-09
3040,273,62.02,2026-08-22
3041,283,123.19,2025-12-13
3042,415,117.1,2025-09-13
3043,275,198.99,2026-08-28
3044,209,250.11,2026-04-19
3045,295,177.08,2026-07-07
3046,516,368.27,2026-03-29
3047,313,454.35,2026-01-22
3048,175,427.02,2026-04-07
3049,192,160.98,2026-07-15
3050,14,169.42,2026-06-04
3051,22,334.69,2026-05-18
3052,79,92.87,2025-12-26
3053,10,89.51,2025-09-13
3054,2,299.03,2026-01-31
3055,113,246.71,2026-03-02
3056,298,-27.36,2025-11-27
3057,172,418.5,2026-02-14
3058,103,378.72,2026-08-15
3059,464,155.78,2025-11-20
3060,264,247.88,2025-12-21
3061,470,333.39,2025-10-13
3062,342,11.71,2026-06-16
3063,496,446.23,2026-06-13
3064,22,60.82,2026-08-02
3065,226,78.21,2026-02-11
3066,510,331.39,2025-09-11
3067,442,20.3,2026-02-25
3068,199,182.91,2026-03-04
3069,111,460.72,2025-11-10
3070,461,482.9,2026-08-06
3071,180,493.73,2026-05-28
3072,340,136.33,2026-03-12
3073,283,198.56,2026-06-12
3074,352,158.12,2025-10-24
3075,466,417.91,2026-07-18
3076,356,285.5,2026-06-29
3077,511,147.76,2026-08-11
3078,154,463.98,2026-05-07
3079,167,263.98,2025-10-20
3080,302,155.3,2026-05-25
3081,290,12.72,2026-02-17
3082,501,413.61,2026-05-21
3083,1,156.38,2026-03-12
3084,291,29.7,2025-09-03
3085,159,393.71,2026-08-09
3086,147,477.07,2026-05-11
3087,83,497.98,2026-04-07
3088,364,148.95,2025-10-03
3089,396,128.12,2026-02-19
3090,101,214.17,2025-09-18
3091,319,447.05,2026-03-11
3092,331,90.78,2026-05-01
3093,205,403.17,2025-12-25
3094,205,128.76,2026-04-01
3095,473,154.03,2025-12-25
3096,448,275.19,2026-07-25
3097,321,52.54,2025-12-28
3098,367,254.39,2025-11-11
3099,431,236.85,2025-12-12
3100,28,480.92,2025-12-27
3101,144,478.96,2026-02-10
3102,249,309.53,2025-10-15
3103,301,292.26,2025-10-26
3104,129,31.5,2025-12-11
3105,472,-204.46,2025-09-07
3106,277,420.4,2026-04-17
3107,342,415.8,2026-03-09
3108,494,299.2,2025-11-16
3109,125,346.84,2026-01-08
3110,55,371.53,2025-12-27
3111,508,352.28,2025-10-23
3112,159,72.52,2026-05-17
3113,7,153.94,2025-12-14
3114,206,403.78,2025-11-30
3115,124,-61.78,2025-09-28
3116,107,262.31,2026-04-14
3117,455,239.5,2026-01-03
3118,308,198.4,2026-02-11
3119,241,205.26,2025-10-19
3120,450,421.65,2026-02-21
3121,443,430.36,2026-05-07
3122,146,77.39,2025-10-10
3123,175,410.18,2025-09-21
3124,206,258.2,2026-02-05
3125,103,240.7,2025-11-06
3126,282,479.75,2026-04-08
3127,110,198.64,2026-04-06
3128,152,234.66,2026-07-05
3129,399,18.85,2026-05-15
3130,456,10.45,2026-04-15
3131,143,26.1,2025-12-25
3132,284,236.61,2026-06-28
3133,513,9.51,2026-05-20
3134,358,428.64,2026-05-05
3135,65,451.76,2026-03-16
3136,348,91.38,2026-08-24
3137,144,232.44,2026-06-05
3138,311,142.78,2026-02-19
3139,496,462.12,2025-10-20
3140,185,191.38,2026-06-26
3141,266,290.14,2026-08-04
3142,357,69.06,2026-02-20
3143,70,294.32,2026-02-15
3144,163,27.24,2026-05-10
3145,512,119.69,2026-05-19
3146,238,467.45,2026-02-19
3147,243,490.76,2025-11-25
3148,394,57.19,2025-11-22
3149,66,379.13,2026-07-14
3150,39,35.65,2026-04-15
3151,384,424.17,2026-08-02
3152,179,305.23,2026-01-23
3153,387,163.97,2026-05-16
3154,205,70.94,2026-05-03
3155,293,101.88,2026-06-17
3156,445,116.62,2026-07-21
3157,197,407.85,2026-02-14
3158,99,47.58,2025-09-13
3159,6,105.75,2026-02-22
3160,74,182.98,2026-01-08
3161,509,173.65,2026-02-17
3162,486,99.12,2025-11-03
3163,142,252.92,2026-06-10
3164,386,401.79,2026-04-11
3165,131,437.62,2025-10-18
3166,121,392.28,2025-10-09
3167,339,251.86,2026-06-28
3168,297,16.16,2026-06-20
3169,367,461.53,2025-12-30
3170,295,38.64,2026-04-27
3171,513,42.01,2026-06-19
3172,114,159.56,2026-03-15
3173,270,293.47,2026-01-26
3174,432,328.35,2026-01-31
3175,61,134.14,2026-04-17
3176,338,73.95,2026-03-21
3177,64,462.47,2026-08-24
3178,37,121.63,2026-01-20
3179,427,176.19,2026-01-04
3180,83,301.08,2026-06-26
3181,133,444.32,2026-04-06
3182,37,138.9,2026-06-16
3183,359,250.82,2026-02-08
3184,234,218.6,2026-06-17
3185,201,15.61,2026-03-20
3186,19,269.42,2025-11-27
3187,387,278.49,2026-05-02
3188,438,349.24,2025-09-30
3189,121,277.02,2026-08-08
3190,377,449.09,2026-03-31
3191,60,179.14,2026-02-27
3192,11,122.89,2026-04-06
3193,47,117.43,2026-02-18
3194,256,-495.51,2026-03-24
3195,130,407.25,2026-06-29
3196,322,222.09,2025-11-05
3197,251,178.09,2026-08-17
3198,408,499.05,2025-09-27
3199,79,241.96,2025-10-11
3200,211,42.81,2026-06-26
3201,366,249.99,2026-06-11
3202,455,449.33,2026-01-18
3203,300,358.0,2026-03-01
3204,274,435.14,2026-05-01
3205,107,162.84,2025-10-05
3206,498,31.73,2026-06-28
3207,141,143.49,2026-07-23
3208,313,421.51,2026-07-29
3209,382,372.24,2026-04-22
3210,37,363.83,2025-09-02
3211,465,489.07,2025-10-25
3212,35,476.76,2025-10-26
3213,308,138.8,2026-03-15
3214,286,414.45,2026-01-22
3215,20,428.01,2026-04-01
3216,46,432.07,2025-11-12
3217,442,116.1,2026-05-09
3218,33,268.58,2025-12-26
3219,27,273.07,2026-03-29
3220,345,455.48,2026-08-02
3221,222,461.74,2025-12-22
3222,445,379.84,2026-08-13
3223,59,433.54,2026-02-08
3224,295,404.66,2026-08-27
3225,475,429.96,2026-01-06
3226,267,214.8,2025-10-04
3227,244,85.46,2025-09-04
3228,281,-70.28,2026-08-29
3229,303,47.34,2026-01-27
3230,281,172.08,2025-10-18
3231,13,184.04,2025-12-18
3232,329,66.53,2026-01-15
3233,455,418.82,2026-03-21
3234,478,234.05,2025-09-21
3235,224,23.32,2026-05-17
3236,82,207.26,2026-06-29
3237,322,141.84,2026-01-11
3238,265,476.88,2026-07-14
3239,507,384.16,2026-07-15
3240,151,67.98,2025-11-27
3241,239,436.26,2026-05-17
3242,519,61.65,2026-01-24
3243,43,430.98,2025-12-27
3244,266,278.94,2026-01-20
3245,362,-487.76,2026-01-19
3246,241,272.52,2026-03-20
3247,455,178.12,2026-05-02
3248,209,61.03,2026-02-22
3249,426,166.27,2025-11-09
3250,290,40.34,2026-01-20
3251,369,75.82,2026-08-06
3252,384,170.82,2026-07-06
3253,32,237.99,2025-10-28
3254,154,84.35,2026-09-02
3255,217,456.38,2026-05-05
3256,353,404.98,2025-10-21
3257,34,470.27,2025-09-28
3258,81,330.24,2025-09-07
3259,230,477.81,2026-05-24
3260,429,284.87,2026-02-27
3261,53,271.79,2026-02-08
3262,452,305.52,2026-08-30
3263,301,161.88,2025-10-02
3264,371,455.98,2026-04-25
3265,119,119.29,2026-02-01
3266,420,348.07,2026-02-15
3267,518,184.13,2026-06-17
3268,496,42.84,2026-04-11
3269,429,304.58,2026-02-04
3270,129,118.73,2025-11-06
3271,418,463.23,2026-03-07
3272,267,338.68,2026-03-23
3273,121,398.95,2026-02-13
3274,152,45.35,2026-01-10
3275,203,290.13,2025-11-08
3276,16,450.44,2026-04-11
3277,482,87.55,2026-04-01
3278,35,372.71,2026-07-08
3279,171,417.76,2025-11-27
3280,398,495.02,2026-03-04
3281,412,452.61,2026-01-30
3282,301,349.98,2026-03-20
3283,345,63.92,2026-01-14
3284,47,297.78,2026-08-26
3285,460,41.51,2026-03-28
3286,447,455.78,2026-05-17
3287,138,148.2,2025-10-13
3288,86,368.05,2026-02-25
3289,379,-80.37,2026-05-12
3290,329,338.58,2025-10-24
3291,287,222.1,2026-05-27
3292,305,472.66,2026-08-27
3293,437,249.18,2026-08-28
3294,183,146.2,2026-06-14
3295,216,476.99,2026-02-19
3296,322,218.12,2025-09-30
3297,122,54.24,2026-07-24
3298,230,147.48,2025-10-04
3299,266,443.25,2026-02-21
3300,238,494.46,2026-05-31
3301,212,334.88,2026-08-19
3302,173,278.32,2025-09-30
3303,200,18.54,2026-04-21
3304,27,8.3,2026-06-21
3305,437,187.92,2025-12-25
3306,465,367.38,2025-09-21
3307,123,151.0,2026-01-05
3308,270,224.98,2026-06-13
3309,286,48.0,2026-02-20
3310,363,367.16,2026-03-08
3311,228,402.8,2026-02-20
3312,520,365.04,2026-05-28
3313,76,170.99,2026-02-03
3314,40,354.87,2026-08-19
3315,326,219.52,2026-06-21
3316,37,99.25,2025-12-16
3317,252,474.85,2025-09-14
3318,226,72.75,2026-08-05
3319,156,338.31,2026-06-03
3320,509,244.83,2026-05-26
3321,91,144.89,2026-03-27
3322,220,475.66,2025-09-24
3323,214,6.58,2026-02-22
3324,270,356.45,2025-11-02
3325,241,308.62,2025-09-20
3326,185,320.67,2026-08-30
3327,300,439.56,2026-06-25
3328,402,335.65,2026-04-18
3329,303,300.93,2025-12-15
3330,295,52.78,2025-10-02
3331,254,212.7,2026-03-06
3332,476,332.9,2026-07-10
3333,356,478.38,2025-12-12
3334,496,350.0,2025-10-20
3335,422,420.86,2025-12-13
3336,275,345.17,2026-07-12
3337,419,256.21,2025-09-07
3338,268,35.1,2025-10-12
3339,453,339.12,2025-11-04
3340,56,215.47,2026-04-06
3341,348,137.82,2025-10-27
3342,459,319.95,2026-02-12
3343,171,207.86,2026-06-24
3344,113,270.33,2025-12-06
3345,338,474.2,2026-05-16
3346,22,68.96,2026-02-26
3347,342,402.19,2026-06-21
3348,65,456.55,2026-07-14
3349,371,329.19,2026-01-05
3350,406,270.06,2025-10-02
3351,166,430.56,2025-10-25
3352,221,455.77,2026-08-09
3353,14,278.71,2025-10-28
3354,105,22.86,2026-03-02
3355,44,253.24,2026-08-31
3356,236,82.69,2026-06-10
3357,35,317.62,2025-11-28
3358,387,139.87,2026-02-10
3359,277,329.36,2026-04-23
3360,517,431.68,2025-11-18
3361,426,362.45,2026-05-28
3362,156,14.98,2026-01-06
3363,401,52.3,2026-04-25
3364,320,101.17,2026-06-05
3365,24,393.46,2025-10-14
3366,103,154.57,2025-11-02
3367,483,135.81,2026-01-25
3368,228,191.41,2025-12-21
3369,495,483.61,2026-06-02
3370,519,145.79,2026-06-04
3371,509,-126.08,2026-03-15
3372,111,365.14,2026-01-19
3373,26,228.87,2026-05-18
3374,379,201.69,2026-02-22
3375,319,241.02,2025-10-25
3376,86,169.56,2026-07-17
3377,502,52.22,2025-09-06
3378,413,298.74,2026-08-07
3379,239,310.16,2026-02-13
3380,422,34.17,2026-05-08
3381,155,159.17,2026-08-20
3382,417,23.07,2026-05-09
3383,215,436.36,2025-09-17
3384,512,378.74,2026-08-03
3385,330,159.94,2026-04-23
3386,84,233.38,2026-08-17
3387,80,461.01,2026-02-07
3388,166,190.96,2026-08-04
3389,203,262.37,2026-07-13
3390,40,221.61,2026-01-02
3391,499,443.32,2025-12-08
3392,429,74.23,2025-10-07
3393,446,202.71,2026-04-29
3394,278,497.89,2026-01-23
3395,381,263.63,2026-06-11
3396,298,284.09,2026-06-03
3397,381,264.01,2026-05-28
3398,474,262.09,2026-04-05
3399,139,109.26,2025-11-12
3400,486,86.3,2026-01-03
3401,154,9.86,2026-05-12
3402,6,237.89,2025-11-06
3403,97,159.36,2026-03-21
3404,63,271.18,2026-05-06
3405,69,314.36,2026-07-03
3406,232,178.47,2025-09-06
3407,198,-175.75,2025-10-07
3408,437,140.92,2025-10-10
3409,413,294.31,2026-02-12
3410,208,467.48,2025-11-21
3411,222,43.35,2025-12-14
3412,105,143.59,2025-11-11
3413,393,67.72,2025-09-10
3414,284,168.43,2025-10-05
3415,485,483.5,2026-08-11
3416,238,-108.61,2026-04-30
3417,151,494.6,2026-07-04
3418,1,75.95,2026-08-15
3419,54,165.05,2026-04-23
3420,436,72.8,2026-05-19
3421,513,334.1,2025-10-15
3422,403,381.2,2026-07-12
3423,486,191.77,2025-10-19
3424,325,180.72,2026-04-30
3425,220,267.69,2026-07-28
3426,285,477.9,2026-03-28
3427,453,357.12,2026-08-21
3428,124,247.6,2026-07-26
3429,357,281.16,2026-05-14
3430,478,93.12,2025-12-03
3431,435,386.52,2026-02-19
3432,196,110.82,2026-08-10
3433,11,194.32,2026-04-23
3434,200,101.94,2026-08-05
3435,97,7.78,2025-12-12
3436,515,455.97,2026-02-05
3437,35,461.17,2026-07-29
3438,408,325.37,2026-06-10
3439,260,26.74,2025-12-29
3440,32,140.72,2025-10-31
3441,466,432.28,2025-09-29
3442,107,247.7,2026-06-13
3443,157,23.91,2026-01-20
3444,135,354.29,2026-01-01
3445,123,46.0,2025-09-23
3446,64,32.74,2026-08-17
3447,285,160.55,2025-12-07
3448,18,491.78,2026-02-10
3449,325,169.67,2026-02-28
3450,376,449.38,2026-08-07
3451,413,260.59,2026-04-13
3452,63,211.11,2025-11-06
3453,514,37.15,2026-03-01
3454,177,78.02,2025-10-24
3455,204,224.48,2026-06-10
3456,4,345.91,2025-11-20
3457,121,159.03,2026-04-25
3458,89,174.02,2026-08-02
3459,120,285.26,2026-05-21
3460,89,459.42,2025-10-09
3461,21,96.9,2025-09-28
3462,223,384.53,2026-03-30
3463,253,320.78,2025-12-02
3464,196,157.35,2026-02-12
3465,318,374.97,2026-07-27
3466,183,31.4,2025-10-26
3467,424,143.09,2026-04-24
3468,205,116.85,2026-08-09
3469,451,92.67,2026-05-03
3470,373,135.95,2025-12-08
3471,461,177.69,2026-05-16
3472,175,415.6,2026-07-30
3473,395,23.18,2026-03-31
3474,445,82.07,2026-03-09
3475,296,176.73,2026-08-12
3476,516,107.69,2026-02-28
3477,276,278.05,2026-02-08
3478,265,49.92,2026-07-07
3479,119,113.04,2026-06-14
3480,487,260.93,2026-06-16
3481,382,74.21,2026-03-18
3482,35,284.07,2025-09-03
3483,368,164.57,2026-08-17
3484,432,-435.32,2026-06-28
3485,103,240.37,2026-02-25
3486,167,97.62,2026-03-28
3487,23,236.09,2026-08-10
3488,446,222.31,2026-01-11
3489,250,366.82,2026-05-09
3490,346,130.02,2026-01-26
3491,42,243.87,2026-04-21
3492,520,485.53,2026-08-18
3493,276,58.39,2025-10-05
3494,30,477.22,2026-03-16
3495,308,86.19,2026-08-19
3496,204,443.86,2025-10-01
3497,143,475.99,2026-02-17
3498,56,69.3,2026-06-09
3499,145,485.31,2026-04-27
3500,170,401.74,2025-11-05
3501,206,232.99,2025-09-16
3502,83,442.06,2026-01-20
3503,448,96.37,2025-11-10
3504,384,49.63,2026-05-14
3505,103,7.45,2026-07-27
3506,218,238.05,2026-04-20
3507,475,456.85,2026-01-11
3508,99,354.58,2025-10-03
3509,137,196.85,2026-04-21
3510,290,202.94,2026-05-29
3511,435,410.8,2025-10-23
3512,356,300.48,2025-11-11
3513,28,246.71,2026-05-23
3514,241,114.74,2026-04-07
3515,2,187.72,2026-02-28
3516,80,307.23,2025-09-25
3517,193,324.56,2026-03-18
3518,96,26.9,2025-12-23
3519,436,173.1,2026-03-16
3520,493,79.62,2026-07-04
3521,432,22.24,2026-02-13
3522,109,93.86,2026-09-01
3523,104,235.14,2025-09-15
3524,13,329.65,2025-09-22
3525,520,84.64,2026-06-17
3526,498,195.08,2025-09-17
3527,433,328.64,2025-10-15
3528,265,386.82,2026-06-24
3529,462,372.32,2026-05-04
3530,344,253.52,2026-02-16
3531,115,422.86,2026-05-08
3532,393,393.82,2026-07-18
3533,8,435.81,2025-10-26
3534,265,171.87,2026-04-02
3535,466,102.82,2026-08-06
3536,41,220.27,2025-09-15
3537,376,65.17,2025-10-23
3538,379,29.79,2026-04-29
3539,304,129.9,2026-02-21
3540,274,384.58,2026-08-03
3541,18,93.47,2025-09-18
3542,37,226.15,2026-05-16
3543,38,299.91,2025-10-19
3544,180,267.98,2025-11-04
3545,149,46.6,2025-09-20
3546,282,318.3,2025-12-23
3547,250,175.97,2026-06-19
3548,470,459.79,2026-02-15
3549,40,25.12,2025-11-03
3550,104,77.64,2026-04-06
